Import,Year,Country,KG,DKK,HS_Code,Commodity_Name
Import,2021,Uoplyst land,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,Uoplyst land EU-lande,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,Uoplyst land 3. Lande,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,I alt,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2021,I alt,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Diskretioneret,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land EU-lande,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land 3. Lande,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,I alt,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Diskretioneret,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Uoplyst land,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Uoplyst land EU-lande,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Uoplyst land 3. Lande,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,I alt,0,0,07099040,"Kapers, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099040,"Kapers, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099040,"Kapers, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099040,"Kapers, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099040,"Kapers, friske eller kølede"
Import,2021,I alt,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2021,Diskretioneret,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2021,Uoplyst land,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2021,Uoplyst land EU-lande,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2021,Uoplyst land 3. Lande,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2021,I alt,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2021,Diskretioneret,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2021,Uoplyst land,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2021,Uoplyst land EU-lande,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2021,Uoplyst land 3. Lande,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2021,I alt,0,0,07099070,"Courgetter, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099070,"Courgetter, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099070,"Courgetter, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099070,"Courgetter, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099070,"Courgetter, friske eller kølede"
Import,2021,I alt,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2021,Diskretioneret,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2021,Uoplyst land,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2021,Uoplyst land EU-lande,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2021,Uoplyst land 3. Lande,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2021,I alt,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2021,Diskretioneret,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2021,Uoplyst land,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2021,Uoplyst land EU-lande,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2021,Uoplyst land 3. Lande,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2021,I alt,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2021,Diskretioneret,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2021,Uoplyst land,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2021,Uoplyst land EU-lande,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2021,Uoplyst land 3. Lande,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2021,I alt,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2021,Diskretioneret,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2021,Uoplyst land,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2021,Uoplyst land EU-lande,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2021,Uoplyst land 3. Lande,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2021,I alt,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2021,Diskretioneret,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2021,Uoplyst land,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2021,Uoplyst land EU-lande,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2021,Uoplyst land 3. Lande,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2021,I alt,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2021,I alt,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2021,Diskretioneret,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2021,Uoplyst land,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2021,Uoplyst land EU-lande,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2021,Uoplyst land 3. Lande,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2021,I alt,188547,2510702,07099100,"Artiskokker, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2021,I alt,147599,5366784,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Diskretioneret,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land EU-lande,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land 3. Lande,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2021,I alt,8178,203035,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Diskretioneret,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Uoplyst land,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Uoplyst land EU-lande,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,Uoplyst land 3. Lande,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2021,I alt,4159050,47053776,07099310,"Courgetter, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099310,"Courgetter, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099310,"Courgetter, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099310,"Courgetter, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099310,"Courgetter, friske eller kølede"
Import,2021,I alt,1496037,12257988,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2021,Diskretioneret,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2021,Uoplyst land,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2021,Uoplyst land EU-lande,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2021,Uoplyst land 3. Lande,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2021,I alt,4724571,103555980,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,Diskretioneret,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,Uoplyst land,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,Uoplyst land EU-lande,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,Uoplyst land 3. Lande,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2021,I alt,8540,211875,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2021,I alt,107362,2201995,07099940,"Kapers, friske eller kølede"
Import,2021,Diskretioneret,0,0,07099940,"Kapers, friske eller kølede"
Import,2021,Uoplyst land,0,0,07099940,"Kapers, friske eller kølede"
Import,2021,Uoplyst land EU-lande,0,0,07099940,"Kapers, friske eller kølede"
Import,2021,Uoplyst land 3. Lande,0,0,07099940,"Kapers, friske eller kølede"
Import,2021,I alt,830817,9999804,07099950,"Fennikel, frisk eller kølet"
Import,2021,Diskretioneret,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2021,Uoplyst land,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2021,Uoplyst land EU-lande,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2021,Uoplyst land 3. Lande,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2021,I alt,3371704,56792472,07099960,"Sukkermajs, frisk eller kølet"
Import,2021,Diskretioneret,0,0,07099960,"Sukkermajs, frisk eller kølet"
Import,2021,Uoplyst land,0,0,07099960,"Sukkermajs, frisk eller kølet"
Import,2021,Uoplyst land EU-lande,0,0,07099960,"Sukkermajs, frisk eller kølet"
Import,2021,Uoplyst land 3. Lande,0,0,07099960,"Sukkermajs, frisk eller kølet"
Import,2021,I alt,6840861,171168610,07099990,"Grøntsager, fersk/kølet, i.a.n."
Import,2021,Diskretioneret,0,0,07099990,"Grøntsager, fersk/kølet, i.a.n."
Import,2021,Uoplyst land,0,0,07099990,"Grøntsager, fersk/kølet, i.a.n."
Import,2021,Uoplyst land EU-lande,0,0,07099990,"Grøntsager, fersk/kølet, i.a.n."
Import,2021,Uoplyst land 3. Lande,0,0,07099990,"Grøntsager, fersk/kølet, i.a.n."
Import,2021,Diskretioneret,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,2374697,18977366,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,4346846,28813232,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,667628,8815027,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2021,Diskretioneret,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2021,Uoplyst land,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2021,Uoplyst land EU-lande,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2021,Uoplyst land 3. Lande,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2021,I alt,2454558,15558199,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2021,Diskretioneret,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land EU-lande,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land 3. Lande,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2021,I alt,1539942,14079903,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2021,Diskretioneret,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land EU-lande,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land 3. Lande,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2021,I alt,396,5892,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,1235572,10269241,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2021,Diskretioneret,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land EU-lande,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2021,Uoplyst land 3. Lande,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2021,I alt,15065,274689,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2021,Diskretioneret,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2021,Uoplyst land,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2021,Uoplyst land EU-lande,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2021,Uoplyst land 3. Lande,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2021,I alt,0,0,07108060,"Svampe, frosne"
Import,2021,Diskretioneret,0,0,07108060,"Svampe, frosne"
Import,2021,Uoplyst land,0,0,07108060,"Svampe, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07108060,"Svampe, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07108060,"Svampe, frosne"
Import,2021,I alt,542671,5489946,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,114520,2852694,07108069,"Svampe, også kogt i vand eller dampkogt, frosne (undtagen af slægten Agaricus)"
Import,2021,Diskretioneret,0,0,07108069,"Svampe, også kogt i vand eller dampkogt, frosne (undtagen af slægten Agaricus)"
Import,2021,Uoplyst land,0,0,07108069,"Svampe, også kogt i vand eller dampkogt, frosne (undtagen af slægten Agaricus)"
Import,2021,Uoplyst land EU-lande,0,0,07108069,"Svampe, også kogt i vand eller dampkogt, frosne (undtagen af slægten Agaricus)"
Import,2021,Uoplyst land 3. Lande,0,0,07108069,"Svampe, også kogt i vand eller dampkogt, frosne (undtagen af slægten Agaricus)"
Import,2021,I alt,625450,7668070,07108070,"Tomater, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07108070,"Tomater, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07108070,"Tomater, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07108070,"Tomater, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07108070,"Tomater, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,7646,141499,07108080,"Artiskokker, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07108080,"Artiskokker, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07108080,"Artiskokker, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07108080,"Artiskokker, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07108080,"Artiskokker, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,47980,978179,07108085,"Asparges, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07108085,"Asparges, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07108085,"Asparges, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07108085,"Asparges, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07108085,"Asparges, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,0,0,07108090,"Grøntsager, frosne, undt kartofler, bælgfrugter, spinat,majs,oliven, svampe, tomater, artiskokker, Capsicum og Pimenta"
Import,2021,Diskretioneret,0,0,07108090,"Grøntsager, frosne, undt kartofler, bælgfrugter, spinat,majs,oliven, svampe, tomater, artiskokker, Capsicum og Pimenta"
Import,2021,Uoplyst land,0,0,07108090,"Grøntsager, frosne, undt kartofler, bælgfrugter, spinat,majs,oliven, svampe, tomater, artiskokker, Capsicum og Pimenta"
Import,2021,Uoplyst land EU-lande,0,0,07108090,"Grøntsager, frosne, undt kartofler, bælgfrugter, spinat,majs,oliven, svampe, tomater, artiskokker, Capsicum og Pimenta"
Import,2021,Uoplyst land 3. Lande,0,0,07108090,"Grøntsager, frosne, undt kartofler, bælgfrugter, spinat,majs,oliven, svampe, tomater, artiskokker, Capsicum og Pimenta"
Import,2021,I alt,14236120,94786147,07108095,"Grøntsager, også kogt i vand eller dampkogt, frosne (undtagen kartofler, bælgfrugter, spinat, newzealandsk spinat, havemældespinat, sukkermajs, oliven, frugter af slægterne Capsicum eller Pimenta, svampe, tomater, artiskokker og..."
Import,2021,Diskretioneret,0,0,07108095,"Grøntsager, også kogt i vand eller dampkogt, frosne (undtagen kartofler, bælgfrugter, spinat, newzealandsk spinat, havemældespinat, sukkermajs, oliven, frugter af slægterne Capsicum eller Pimenta, svampe, tomater, artiskokker og..."
Import,2021,Uoplyst land,0,0,07108095,"Grøntsager, også kogt i vand eller dampkogt, frosne (undtagen kartofler, bælgfrugter, spinat, newzealandsk spinat, havemældespinat, sukkermajs, oliven, frugter af slægterne Capsicum eller Pimenta, svampe, tomater, artiskokker og..."
Import,2021,Uoplyst land EU-lande,0,0,07108095,"Grøntsager, også kogt i vand eller dampkogt, frosne (undtagen kartofler, bælgfrugter, spinat, newzealandsk spinat, havemældespinat, sukkermajs, oliven, frugter af slægterne Capsicum eller Pimenta, svampe, tomater, artiskokker og..."
Import,2021,Uoplyst land 3. Lande,0,0,07108095,"Grøntsager, også kogt i vand eller dampkogt, frosne (undtagen kartofler, bælgfrugter, spinat, newzealandsk spinat, havemældespinat, sukkermajs, oliven, frugter af slægterne Capsicum eller Pimenta, svampe, tomater, artiskokker og..."
Import,2021,I alt,7161877,53913636,07109000,"Blandinger af grøntsager, også kogt i vand eller dampkogt, frosne"
Import,2021,Diskretioneret,0,0,07109000,"Blandinger af grøntsager, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land,0,0,07109000,"Blandinger af grøntsager, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land EU-lande,0,0,07109000,"Blandinger af grøntsager, også kogt i vand eller dampkogt, frosne"
Import,2021,Uoplyst land 3. Lande,0,0,07109000,"Blandinger af grøntsager, også kogt i vand eller dampkogt, frosne"
Import,2021,I alt,0,0,07111000,"Spiseløg, undt skalotte- og hvidløg, foreløbig konserveret"
Import,2021,Diskretioneret,0,0,07111000,"Spiseløg, undt skalotte- og hvidløg, foreløbig konserveret"
Import,2021,Uoplyst land,0,0,07111000,"Spiseløg, undt skalotte- og hvidløg, foreløbig konserveret"
Import,2021,Uoplyst land EU-lande,0,0,07111000,"Spiseløg, undt skalotte- og hvidløg, foreløbig konserveret"
Import,2021,Uoplyst land 3. Lande,0,0,07111000,"Spiseløg, undt skalotte- og hvidløg, foreløbig konserveret"
Import,2021,I alt,329779,6951900,07112010,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring (undtagen til fremstilling af olie)"
Import,2021,Diskretioneret,0,0,07112010,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land,0,0,07112010,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land EU-lande,0,0,07112010,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring (undtagen til fremstilling af olie)"
Import,2021,Uoplyst land 3. Lande,0,0,07112010,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring (undtagen til fremstilling af olie)"
Import,2021,I alt,687,26856,07112090,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring, til oliefremstilling"
Import,2021,Diskretioneret,0,0,07112090,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring, til oliefremstilling"
Import,2021,Uoplyst land,0,0,07112090,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring, til oliefremstilling"
Import,2021,Uoplyst land EU-lande,0,0,07112090,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring, til oliefremstilling"
Import,2021,Uoplyst land 3. Lande,0,0,07112090,"Oliven, foreløbigt konserverede f.eks. med svovldioxid eller i saltlage, svovlsyrlingvand eller andre konserverende opløsninger, men ikke tilberedte til umiddelbar fortæring, til oliefremstilling"
Import,2021,I alt,0,0,07113000,"Kapers, foreløbig konserveret"
Import,2021,Diskretioneret,0,0,07113000,"Kapers, foreløbig konserveret"
